"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms7",,,,"User:","tivan"
"Cmdline:","dstat --time --cpu --mem --net --output report2_2.csv",,,,"Date:","05 Nov 2017 16:35:54 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",
05-11 16:49:21,4.0,7.0,83.0,0.0,6.0,0.0,116375552.0,17920000.0,160759808.0,1464811520.0,7977504.0,524734.0
05-11 16:49:22,3.0,7.0,85.0,0.0,5.0,0.0,116408320.0,17920000.0,160759808.0,1464778752.0,7840879.0,518222.0
05-11 16:49:23,4.0,6.0,85.0,0.0,5.0,0.0,116375552.0,17920000.0,160759808.0,1464811520.0,7681743.0,505198.0
05-11 16:49:24,4.0,7.0,81.0,3.0,5.0,0.0,116400128.0,17928192.0,160759808.0,1464778752.0,7527485.0,496318.0
05-11 16:49:25,4.0,6.0,84.0,0.0,6.0,0.0,116400128.0,17928192.0,160759808.0,1464778752.0,7934049.0,524364.0
05-11 16:49:26,4.0,7.0,84.0,0.0,5.0,0.0,116367360.0,17928192.0,160759808.0,1464811520.0,8062395.0,530802.0
05-11 16:49:27,3.960,5.941,84.158,0.0,5.941,0.0,116396032.0,17928192.0,160763904.0,1464778752.0,7729069.0,510304.0
05-11 16:49:28,3.030,7.071,84.848,0.0,5.051,0.0,116363264.0,17928192.0,160763904.0,1464811520.0,7872220.0,519036.0
05-11 16:49:29,3.960,6.931,83.168,0.0,5.941,0.0,116396032.0,17928192.0,160763904.0,1464778752.0,7996916.0,525992.0
05-11 16:49:30,4.0,6.0,76.0,9.0,5.0,0.0,116363264.0,17936384.0,160755712.0,1464811520.0,7507601.0,496244.0
05-11 16:49:31,3.030,6.061,84.848,0.0,6.061,0.0,116355072.0,17936384.0,160763904.0,1464811520.0,8083691.0,532948.0
05-11 16:49:32,4.0,7.0,84.0,0.0,5.0,0.0,116420608.0,17936384.0,160763904.0,1464745984.0,7951208.0,522958.0
05-11 16:49:33,0.990,0.990,97.030,0.0,0.990,0.0,116355072.0,17936384.0,160763904.0,1464811520.0,846404.0,57954.0
05-11 16:49:34,0.0,1.010,98.990,0.0,0.0,0.0,116355072.0,17936384.0,160763904.0,1464811520.0,385135.0,27540.0
05-11 16:49:35,3.0,6.0,85.0,0.0,6.0,0.0,116355072.0,17936384.0,160763904.0,1464811520.0,7296705.0,481128.0
05-11 16:49:36,4.040,6.061,81.818,3.030,5.051,0.0,116379648.0,17944576.0,160763904.0,1464778752.0,7877028.0,519332.0
05-11 16:49:37,3.960,6.931,84.158,0.0,4.950,0.0,116346880.0,17944576.0,160763904.0,1464811520.0,7700198.0,506456.0
05-11 16:49:38,4.0,6.0,85.0,0.0,5.0,0.0,116379648.0,17944576.0,160763904.0,1464778752.0,7687104.0,507566.0
05-11 16:49:39,2.970,6.931,84.158,0.0,5.941,0.0,116346880.0,17944576.0,160763904.0,1464811520.0,7527709.0,496836.0
05-11 16:49:40,4.040,6.061,84.848,0.0,5.051,0.0,116346880.0,17944576.0,160763904.0,1464811520.0,7903942.0,521108.0
05-11 16:49:41,3.960,6.931,83.168,0.0,5.941,0.0,116379648.0,17944576.0,160763904.0,1464778752.0,8039713.0,530062.0
05-11 16:49:42,3.960,6.931,80.198,3.960,4.950,0.0,116338688.0,17952768.0,160763904.0,1464811520.0,7871410.0,517778.0
05-11 16:49:43,4.082,6.122,84.694,0.0,5.102,0.0,116371456.0,17952768.0,160763904.0,1464778752.0,8000461.0,527398.0
05-11 16:49:44,3.960,6.931,84.158,0.0,4.950,0.0,116338688.0,17952768.0,160763904.0,1464811520.0,7576552.0,501877.0
05-11 16:49:45,3.0,6.0,86.0,0.0,5.0,0.0,116371456.0,17952768.0,160763904.0,1464778752.0,7620961.0,501942.0
05-11 16:49:46,4.040,6.061,84.848,0.0,5.051,0.0,116371456.0,17952768.0,160763904.0,1464778752.0,7714034.0,509120.0
05-11 16:49:47,4.0,7.0,84.0,0.0,5.0,0.0,116338688.0,17952768.0,160763904.0,1464811520.0,7952230.0,524216.0
05-11 16:49:48,3.960,6.931,71.287,11.881,5.941,0.0,116371456.0,17960960.0,160755712.0,1464778752.0,7751303.0,511118.0
05-11 16:49:49,4.040,6.061,84.848,0.0,5.051,0.0,116330496.0,17960960.0,160763904.0,1464811520.0,8299088.0,547156.0
05-11 16:49:50,3.030,7.071,84.848,0.0,5.051,0.0,116363264.0,17960960.0,160763904.0,1464778752.0,7928298.0,522736.0
05-11 16:49:51,4.0,7.0,83.0,0.0,6.0,0.0,116330496.0,17960960.0,160763904.0,1464811520.0,8271216.0,545306.0
05-11 16:49:52,3.960,5.941,84.158,0.0,5.941,0.0,116330496.0,17960960.0,160763904.0,1464811520.0,7848916.0,517482.0
05-11 16:49:53,3.0,7.0,85.0,0.0,5.0,0.0,116363264.0,17960960.0,160763904.0,1464778752.0,7447298.0,490990.0
05-11 16:49:54,4.0,6.0,69.0,16.0,5.0,0.0,116322304.0,17969152.0,160763904.0,1464811520.0,7862517.0,517778.0
05-11 16:49:55,4.0,7.0,84.0,0.0,5.0,0.0,116387840.0,17969152.0,160763904.0,1464745984.0,7996045.0,526806.0
05-11 16:49:56,3.0,6.0,85.0,0.0,6.0,0.0,116322304.0,17969152.0,160763904.0,1464811520.0,7688673.0,508054.0
05-11 16:49:57,4.0,7.0,84.0,0.0,5.0,0.0,116355072.0,17969152.0,160763904.0,1464778752.0,8010440.0,528138.0
05-11 16:49:58,5.0,7.0,83.0,0.0,5.0,0.0,116322304.0,17969152.0,160763904.0,1464811520.0,8574193.0,564028.0
05-11 16:49:59,4.0,7.0,84.0,0.0,5.0,0.0,116322304.0,17969152.0,160763904.0,1464811520.0,7759070.0,512820.0
05-11 16:50:00,4.0,6.0,66.0,19.0,5.0,0.0,116355072.0,17977344.0,160755712.0,1464778752.0,8547103.0,563362.0
05-11 16:50:01,3.960,7.921,82.178,0.0,5.941,0.0,116314112.0,17977344.0,160763904.0,1464811520.0,8394170.0,552410.0
05-11 16:50:02,4.040,7.071,82.828,0.0,6.061,0.0,116346880.0,17977344.0,160763904.0,1464778752.0,8441414.0,557072.0
05-11 16:50:03,4.0,7.0,83.0,0.0,6.0,0.0,116314112.0,17977344.0,160763904.0,1464811520.0,8264177.0,545010.0
05-11 16:50:04,3.960,6.931,84.158,0.0,4.950,0.0,116310016.0,17977344.0,160768000.0,1464811520.0,8056440.0,531468.0
05-11 16:50:05,4.040,6.061,84.848,0.0,5.051,0.0,116375552.0,17977344.0,160768000.0,1464745984.0,7576092.0,498612.0
05-11 16:50:06,3.030,6.061,81.818,3.030,6.061,0.0,116301824.0,17985536.0,160768000.0,1464811520.0,7763698.0,512968.0
05-11 16:50:07,4.0,7.0,84.0,0.0,5.0,0.0,116334592.0,17985536.0,160768000.0,1464778752.0,7813612.0,514226.0
05-11 16:50:08,3.960,5.941,84.158,0.0,5.941,0.0,116301824.0,17985536.0,160768000.0,1464811520.0,7818209.0,515242.0
05-11 16:50:09,4.040,6.061,84.848,0.0,5.051,0.0,116334592.0,17985536.0,160768000.0,1464778752.0,7950690.0,524290.0
05-11 16:50:10,3.922,6.863,83.333,0.0,5.882,0.0,116301824.0,17985536.0,160768000.0,1464811520.0,7839233.0,519119.0
05-11 16:50:11,3.030,7.071,84.848,0.0,5.051,0.0,116301824.0,17985536.0,160768000.0,1464811520.0,8097281.0,532652.0
05-11 16:50:12,4.040,6.061,67.677,16.162,6.061,0.0,116334592.0,17993728.0,160759808.0,1464778752.0,7904027.0,522292.0
05-11 16:50:13,4.0,7.0,83.0,0.0,6.0,0.0,116293632.0,17993728.0,160768000.0,1464811520.0,8183442.0,539534.0
05-11 16:50:14,3.960,6.931,84.158,0.0,4.950,0.0,116293632.0,17993728.0,160768000.0,1464811520.0,7534835.0,496762.0
05-11 16:50:15,3.030,6.061,85.859,0.0,5.051,0.0,116293632.0,17993728.0,160768000.0,1464811520.0,7525592.0,494986.0
05-11 16:50:16,3.960,5.941,84.158,0.0,5.941,0.0,116293632.0,17993728.0,160768000.0,1464811520.0,7296557.0,481000.0
05-11 16:50:17,3.0,6.0,87.0,0.0,4.0,0.0,116293632.0,17993728.0,160768000.0,1464811520.0,6622659.0,436600.0
05-11 16:50:18,4.0,6.0,78.0,6.0,6.0,0.0,116318208.0,18001920.0,160768000.0,1464778752.0,8022848.0,530210.0
05-11 16:50:19,3.0,7.0,85.0,0.0,5.0,0.0,116285440.0,18001920.0,160768000.0,1464811520.0,7807324.0,514004.0
05-11 16:50:20,7.0,9.0,75.0,0.0,9.0,0.0,116285440.0,18001920.0,160768000.0,1464811520.0,8439385.0,555888.0
05-11 16:50:21,5.051,8.081,79.798,0.0,7.071,0.0,116318208.0,18001920.0,160768000.0,1464778752.0,7588538.0,501202.0
05-11 16:50:22,3.960,6.931,83.168,0.0,5.941,0.0,116285440.0,18001920.0,160768000.0,1464811520.0,7655740.0,505124.0
05-11 16:50:23,4.0,7.0,84.0,0.0,5.0,0.0,116318208.0,18001920.0,160768000.0,1464778752.0,7771006.0,512376.0
05-11 16:50:24,4.0,7.0,77.0,6.0,6.0,0.0,116277248.0,18010112.0,160768000.0,1464811520.0,8136055.0,536426.0
05-11 16:50:25,3.030,6.061,85.859,0.0,5.051,0.0,116277248.0,18010112.0,160768000.0,1464811520.0,7773699.0,512524.0
05-11 16:50:26,4.0,7.0,84.0,0.0,5.0,0.0,116277248.0,18010112.0,160768000.0,1464811520.0,8142616.0,536870.0
05-11 16:50:27,4.0,6.0,84.0,0.0,6.0,0.0,116310016.0,18010112.0,160768000.0,1464778752.0,7942993.0,522884.0
05-11 16:50:28,4.0,7.0,83.0,0.0,6.0,0.0,116277248.0,18010112.0,160768000.0,1464811520.0,8000666.0,527028.0
05-11 16:50:29,3.960,6.931,83.168,0.0,5.941,0.0,116277248.0,18010112.0,160768000.0,1464811520.0,7877183.0,519850.0
05-11 16:50:30,4.0,6.0,62.0,22.0,6.0,0.0,116277248.0,18018304.0,160759808.0,1464811520.0,7984488.0,527176.0
05-11 16:50:31,4.040,7.071,77.778,6.061,5.051,0.0,116269056.0,18018304.0,160768000.0,1464811520.0,7935238.0,522588.0
05-11 16:50:32,3.922,6.863,83.333,0.0,5.882,0.0,116301824.0,18018304.0,160768000.0,1464778752.0,7955397.0,523846.0
05-11 16:50:33,3.030,6.061,85.859,0.0,5.051,0.0,116269056.0,18018304.0,160768000.0,1464811520.0,7514687.0,495430.0
05-11 16:50:34,4.0,6.0,85.0,0.0,5.0,0.0,116269056.0,18018304.0,160768000.0,1464811520.0,7397777.0,488918.0
05-11 16:50:35,0.0,0.990,99.010,0.0,0.0,0.0,116269056.0,18018304.0,160768000.0,1464811520.0,2703.0,2241.0
05-11 16:50:36,0.0,0.0,94.898,5.102,0.0,0.0,116260864.0,18026496.0,160768000.0,1464811520.0,642.0,444.0
05-11 16:50:37,4.0,7.0,84.0,0.0,5.0,0.0,116293632.0,18026496.0,160768000.0,1464778752.0,8185163.0,541396.0
05-11 16:50:38,3.960,6.931,83.168,0.0,5.941,0.0,116260864.0,18026496.0,160768000.0,1464811520.0,8143011.0,535612.0
05-11 16:50:39,4.040,6.061,84.848,0.0,5.051,0.0,116260864.0,18026496.0,160768000.0,1464811520.0,8140185.0,537980.0
05-11 16:50:40,3.0,7.0,84.0,0.0,6.0,0.0,116260864.0,18026496.0,160768000.0,1464811520.0,7749932.0,510008.0
05-11 16:50:41,4.0,7.0,81.0,3.0,5.0,0.0,116281344.0,18034688.0,160772096.0,1464778752.0,8156169.0,538720.0
05-11 16:50:42,3.960,5.941,84.158,0.0,5.941,0.0,116248576.0,18034688.0,160772096.0,1464811520.0,7972433.0,524364.0
05-11 16:50:43,4.0,7.0,84.0,0.0,5.0,0.0,116248576.0,18034688.0,160772096.0,1464811520.0,7699626.0,509098.0
05-11 16:50:44,3.030,6.061,85.859,0.0,5.051,0.0,116314112.0,18034688.0,160772096.0,1464745984.0,7541459.0,495948.0
05-11 16:50:45,3.960,6.931,84.158,0.0,4.950,0.0,116248576.0,18034688.0,160772096.0,1464811520.0,8144189.0,538202.0
05-11 16:50:46,4.040,6.061,82.828,0.0,7.071,0.0,116248576.0,18034688.0,160772096.0,1464811520.0,8315836.0,547008.0
05-11 16:50:47,3.960,6.931,75.248,9.901,3.960,0.0,116273152.0,18042880.0,160772096.0,1464778752.0,7729754.0,509860.0
05-11 16:50:48,4.0,6.0,85.0,0.0,5.0,0.0,116273152.0,18042880.0,160772096.0,1464778752.0,7881230.0,520664.0
05-11 16:50:49,3.030,6.061,85.859,0.0,5.051,0.0,116240384.0,18042880.0,160772096.0,1464811520.0,7306908.0,481666.0
05-11 16:50:50,3.960,6.931,84.158,0.0,4.950,0.0,116240384.0,18042880.0,160772096.0,1464811520.0,7414601.0,488918.0
05-11 16:50:51,3.030,6.061,85.859,0.0,5.051,0.0,116273152.0,18042880.0,160772096.0,1464778752.0,7525743.0,496022.0
05-11 16:50:52,3.960,5.941,85.149,0.0,4.950,0.0,116240384.0,18042880.0,160772096.0,1464811520.0,7033825.0,463906.0
05-11 16:50:53,3.030,5.051,77.778,9.091,5.051,0.0,116264960.0,18051072.0,160772096.0,1464778752.0,6772735.0,445258.0
05-11 16:50:54,3.0,7.0,85.0,0.0,5.0,0.0,116232192.0,18051072.0,160772096.0,1464811520.0,7690704.0,507122.0
05-11 16:50:55,4.950,6.931,82.178,0.0,5.941,0.0,116264960.0,18051072.0,160772096.0,1464778752.0,8145501.0,536944.0
05-11 16:50:56,3.061,6.122,85.714,0.0,5.102,0.0,116232192.0,18051072.0,160772096.0,1464811520.0,8127361.0,537092.0
05-11 16:50:57,3.960,6.931,83.168,0.0,5.941,0.0,116264960.0,18051072.0,160772096.0,1464778752.0,8074580.0,532060.0
05-11 16:50:58,4.040,7.071,77.778,6.061,5.051,0.0,116232192.0,18059264.0,160763904.0,1464811520.0,8129679.0,536278.0
05-11 16:50:59,3.960,5.941,85.149,0.0,4.950,0.0,116224000.0,18059264.0,160772096.0,1464811520.0,7273042.0,479520.0
05-11 16:51:00,4.0,6.0,84.0,0.0,6.0,0.0,116256768.0,18059264.0,160772096.0,1464778752.0,7762058.0,512829.0
05-11 16:51:01,4.040,7.071,83.838,0.0,5.051,0.0,116224000.0,18059264.0,160772096.0,1464811520.0,8154295.0,537590.0
05-11 16:51:02,4.0,7.0,83.0,0.0,6.0,0.0,117161984.0,18059264.0,160772096.0,1463873536.0,8139875.0,537817.0
05-11 16:51:03,3.960,6.931,83.168,0.0,5.941,0.0,117125120.0,18059264.0,160776192.0,1463906304.0,7590814.0,501092.0
05-11 16:51:04,3.960,4.950,68.317,17.822,4.950,0.0,117125120.0,18067456.0,160768000.0,1463906304.0,7352800.0,485024.0
05-11 16:51:05,3.030,7.071,84.848,0.0,5.051,0.0,117116928.0,18067456.0,160776192.0,1463906304.0,7674955.0,506387.0
05-11 16:51:06,4.0,6.0,85.0,0.0,5.0,0.0,117116928.0,18067456.0,160776192.0,1463906304.0,7622313.0,502312.0
05-11 16:51:07,4.0,6.0,85.0,0.0,5.0,0.0,117182464.0,18067456.0,160776192.0,1463840768.0,7744399.0,510600.0
05-11 16:51:08,2.970,5.941,85.149,0.0,5.941,0.0,117116928.0,18067456.0,160776192.0,1463906304.0,7436872.0,490324.0
05-11 16:51:09,4.0,7.0,84.0,0.0,5.0,0.0,117116928.0,18067456.0,160776192.0,1463906304.0,7911771.0,521626.0
05-11 16:51:10,4.040,7.071,79.798,3.030,6.061,0.0,117116928.0,18075648.0,160768000.0,1463906304.0,8276978.0,547021.0
05-11 16:51:11,4.0,7.0,84.0,0.0,5.0,0.0,117108736.0,18075648.0,160776192.0,1463906304.0,7932862.0,523106.0
05-11 16:51:12,3.030,6.061,84.848,0.0,6.061,0.0,117108736.0,18075648.0,160776192.0,1463906304.0,7874417.0,519184.0
05-11 16:51:13,3.960,6.931,83.168,0.0,5.941,0.0,117108736.0,18075648.0,160776192.0,1463906304.0,7978084.0,524734.0
05-11 16:51:14,4.0,6.0,85.0,0.0,5.0,0.0,117174272.0,18075648.0,160776192.0,1463840768.0,7725856.0,509342.0
05-11 16:51:15,4.0,6.0,86.0,0.0,4.0,0.0,116715520.0,18075648.0,160772096.0,1464303616.0,7457588.0,493279.0
05-11 16:51:16,3.030,6.061,77.778,9.091,4.040,0.0,116707328.0,18083840.0,160772096.0,1464303616.0,6860203.0,452288.0
05-11 16:51:17,2.970,5.941,86.139,0.0,4.950,0.0,116703232.0,18083840.0,160776192.0,1464303616.0,6541465.0,431272.0
05-11 16:51:18,3.0,5.0,88.0,0.0,4.0,0.0,116703232.0,18083840.0,160776192.0,1464303616.0,6146163.0,405224.0
05-11 16:51:19,4.040,6.061,84.848,0.0,5.051,0.0,116703232.0,18083840.0,160776192.0,1464303616.0,7457002.0,490620.0
05-11 16:51:20,2.970,5.941,86.139,0.0,4.950,0.0,116703232.0,18083840.0,160776192.0,1464303616.0,6380906.0,421726.0
05-11 16:51:21,4.040,6.061,84.848,0.0,5.051,0.0,116703232.0,18083840.0,160776192.0,1464303616.0,7690670.0,507163.0
05-11 16:51:22,2.970,5.941,74.257,12.871,3.960,0.0,116703232.0,18092032.0,160768000.0,1464303616.0,6690596.0,441114.0
05-11 16:51:23,4.0,6.0,85.0,0.0,5.0,0.0,116695040.0,18092032.0,160776192.0,1464303616.0,7332707.0,483442.0
05-11 16:51:24,3.960,6.931,84.158,0.0,4.950,0.0,116727808.0,18092032.0,160776192.0,1464270848.0,7791549.0,513708.0
05-11 16:51:25,3.030,5.051,87.879,0.0,4.040,0.0,116695040.0,18092032.0,160776192.0,1464303616.0,6427284.0,423585.0
05-11 16:51:26,3.030,5.051,87.879,0.0,4.040,0.0,116695040.0,18092032.0,160776192.0,1464303616.0,6236961.0,412476.0
05-11 16:51:27,2.970,5.941,87.129,0.0,3.960,0.0,116695040.0,18092032.0,160776192.0,1464303616.0,6616144.0,436230.0
05-11 16:51:28,3.0,5.0,73.0,13.0,6.0,0.0,116686848.0,18100224.0,160776192.0,1464303616.0,6515308.0,429570.0
05-11 16:51:29,3.030,5.051,88.889,0.0,3.030,0.0,116686848.0,18100224.0,160776192.0,1464303616.0,5866740.0,386798.0
05-11 16:51:30,3.960,5.941,84.158,0.0,5.941,0.0,116719616.0,18100224.0,160776192.0,1464270848.0,7828629.0,515336.0
05-11 16:51:31,3.030,6.061,85.859,0.0,5.051,0.0,116686848.0,18100224.0,160776192.0,1464303616.0,6936159.0,456876.0
05-11 16:51:32,3.960,6.931,84.158,0.0,4.950,0.0,116686848.0,18100224.0,160776192.0,1464303616.0,7468322.0,493654.0
05-11 16:51:33,3.030,6.061,86.869,0.0,4.040,0.0,116719616.0,18100224.0,160776192.0,1464270848.0,7240873.0,476560.0
05-11 16:51:34,2.970,4.950,73.267,13.861,4.950,0.0,116678656.0,18108416.0,160776192.0,1464303616.0,6086886.0,400858.0
05-11 16:51:35,3.030,5.051,88.889,0.0,3.030,0.0,116678656.0,18108416.0,160776192.0,1464303616.0,6072002.0,401598.0
05-11 16:51:36,3.0,6.0,86.0,0.0,5.0,0.0,116711424.0,18108416.0,160776192.0,1464270848.0,6879963.0,452362.0
05-11 16:51:37,0.0,0.0,100.0,0.0,0.0,0.0,116678656.0,18108416.0,160776192.0,1464303616.0,99915.0,8744.0
05-11 16:51:38,0.990,0.990,97.030,0.0,0.990,0.0,116678656.0,18108416.0,160776192.0,1464303616.0,581223.0,40088.0
05-11 16:51:39,4.040,6.061,84.848,0.0,5.051,0.0,116678656.0,18108416.0,160776192.0,1464303616.0,8001573.0,528434.0
05-11 16:51:40,3.960,6.931,76.238,6.931,5.941,0.0,116670464.0,18116608.0,160776192.0,1464303616.0,7945406.0,522440.0
05-11 16:51:41,3.0,5.0,89.0,0.0,3.0,0.0,116670464.0,18116608.0,160776192.0,1464303616.0,5814063.0,383246.0
05-11 16:51:42,4.040,7.071,82.828,0.0,6.061,0.0,116703232.0,18116608.0,160776192.0,1464270848.0,9363540.0,618862.0
05-11 16:51:43,4.0,6.0,85.0,0.0,5.0,0.0,116670464.0,18116608.0,160776192.0,1464303616.0,7496320.0,494246.0
05-11 16:51:44,3.0,6.0,86.0,0.0,5.0,0.0,116670464.0,18116608.0,160776192.0,1464303616.0,7300798.0,481370.0
05-11 16:51:45,5.0,7.0,82.0,0.0,6.0,0.0,116703232.0,18116608.0,160776192.0,1464270848.0,9385496.0,618788.0
05-11 16:51:46,3.960,7.921,36.634,45.545,5.941,0.0,116695040.0,18124800.0,160776192.0,1464270848.0,8933234.0,588966.0
05-11 16:51:47,5.0,7.0,82.0,0.0,6.0,0.0,117436416.0,18124800.0,160780288.0,1463525376.0,8014693.0,530437.0
05-11 16:51:48,4.040,7.071,83.838,0.0,5.051,0.0,117563392.0,18124800.0,160780288.0,1463398400.0,8197755.0,541534.0
05-11 16:51:49,4.950,7.921,81.188,0.0,5.941,0.0,117977088.0,18124800.0,160780288.0,1462984704.0,8798127.0,580599.0
05-11 16:51:50,3.030,6.061,85.859,0.0,5.051,0.0,116789248.0,18124800.0,160776192.0,1464176640.0,7727315.0,510601.0
05-11 16:51:51,4.0,7.0,83.0,0.0,6.0,0.0,116854784.0,18124800.0,160776192.0,1464111104.0,8793829.0,578236.0
05-11 16:51:52,4.950,6.931,70.297,11.881,5.941,0.0,116789248.0,18132992.0,160768000.0,1464176640.0,9060822.0,598956.0
05-11 16:51:53,4.0,7.0,84.0,0.0,5.0,0.0,116809728.0,18132992.0,160780288.0,1464143872.0,7890461.0,520220.0
05-11 16:51:54,4.040,7.071,82.828,0.0,6.061,0.0,116776960.0,18132992.0,160780288.0,1464176640.0,9317989.0,614348.0
05-11 16:51:55,3.0,6.0,87.0,0.0,4.0,0.0,116776960.0,18132992.0,160780288.0,1464176640.0,6601565.0,435564.0
05-11 16:51:56,3.960,6.931,82.178,0.0,6.931,0.0,116809728.0,18132992.0,160780288.0,1464143872.0,9277600.0,612794.0
05-11 16:51:57,4.040,7.071,83.838,0.0,5.051,0.0,116776960.0,18132992.0,160780288.0,1464176640.0,8488763.0,558300.0
05-11 16:51:58,4.0,6.0,68.0,17.0,5.0,0.0,116801536.0,18141184.0,160780288.0,1464143872.0,8285837.0,547822.0
05-11 16:51:59,3.960,7.921,82.178,0.0,5.941,0.0,116801536.0,18141184.0,160780288.0,1464143872.0,8898292.0,586672.0
05-11 16:52:00,5.0,8.0,81.0,0.0,6.0,0.0,116768768.0,18141184.0,160780288.0,1464176640.0,9613584.0,633810.0
05-11 16:52:01,4.0,7.0,83.0,0.0,6.0,0.0,116801536.0,18141184.0,160780288.0,1464143872.0,8669511.0,570022.0
05-11 16:52:02,4.0,7.0,83.0,0.0,6.0,0.0,116834304.0,18141184.0,160780288.0,1464111104.0,8722210.0,575054.0
05-11 16:52:03,4.040,7.071,83.838,0.0,5.051,0.0,116768768.0,18141184.0,160780288.0,1464176640.0,8604423.0,567580.0
05-11 16:52:04,3.960,6.931,74.257,8.911,5.941,0.0,116793344.0,18149376.0,160780288.0,1464143872.0,8452926.0,556998.0
05-11 16:52:05,4.040,7.071,83.838,0.0,5.051,0.0,116760576.0,18149376.0,160780288.0,1464176640.0,8699770.0,573574.0
05-11 16:52:06,3.960,6.931,83.168,0.0,5.941,0.0,116760576.0,18149376.0,160780288.0,1464176640.0,8665890.0,572908.0
05-11 16:52:07,4.040,7.071,82.828,0.0,6.061,0.0,116793344.0,18149376.0,160780288.0,1464143872.0,9238522.0,607614.0
05-11 16:52:08,4.0,8.0,82.0,0.0,6.0,0.0,116793344.0,18149376.0,160780288.0,1464143872.0,9235128.0,610036.0
05-11 16:52:09,5.0,7.0,75.0,7.0,6.0,0.0,116760576.0,18157568.0,160772096.0,1464176640.0,9060983.0,597254.0
05-11 16:52:10,3.960,6.931,82.178,0.0,6.931,0.0,116785152.0,18157568.0,160780288.0,1464143872.0,8961067.0,589780.0
05-11 16:52:11,5.0,8.0,81.0,0.0,6.0,0.0,116752384.0,18157568.0,160780288.0,1464176640.0,9521019.0,628334.0
05-11 16:52:12,4.0,8.0,81.0,0.0,7.0,0.0,116752384.0,18157568.0,160780288.0,1464176640.0,9706536.0,640914.0
05-11 16:52:13,4.040,8.081,81.818,0.0,6.061,0.0,116785152.0,18157568.0,160780288.0,1464143872.0,9176481.0,605024.0
05-11 16:52:14,5.0,7.0,81.0,0.0,7.0,0.0,117055488.0,18157568.0,160780288.0,1463873536.0,8916677.0,588063.0
05-11 16:52:15,5.0,7.0,76.0,7.0,5.0,0.0,117018624.0,18165760.0,160776192.0,1463906304.0,8708972.0,576877.0
05-11 16:52:16,4.0,8.0,80.0,0.0,8.0,0.0,117043200.0,18165760.0,160784384.0,1463873536.0,8607298.0,569092.0
05-11 16:52:17,4.0,7.0,83.0,0.0,6.0,0.0,117010432.0,18165760.0,160784384.0,1463906304.0,8816076.0,579716.0
05-11 16:52:18,4.040,6.061,84.848,0.0,5.051,0.0,117010432.0,18165760.0,160784384.0,1463906304.0,8480394.0,560328.0
05-11 16:52:19,4.902,7.843,81.373,0.0,5.882,0.0,117010432.0,18165760.0,160784384.0,1463906304.0,9258702.0,610204.0
05-11 16:52:20,4.040,7.071,82.828,0.0,6.061,0.0,117010432.0,18165760.0,160784384.0,1463906304.0,7926673.0,523180.0
05-11 16:52:21,3.960,6.931,68.317,14.851,5.941,0.0,117043200.0,18173952.0,160776192.0,1463873536.0,8281317.0,546058.0
05-11 16:52:22,4.040,7.071,74.747,9.091,5.051,0.0,117002240.0,18173952.0,160784384.0,1463906304.0,9225811.0,607836.0
05-11 16:52:23,4.0,7.0,83.0,0.0,6.0,0.0,117002240.0,18173952.0,160784384.0,1463906304.0,8978474.0,592370.0
05-11 16:52:24,4.950,7.921,80.198,0.0,6.931,0.0,117002240.0,18173952.0,160784384.0,1463906304.0,9629086.0,634402.0
05-11 16:52:25,4.082,7.143,81.633,0.0,7.143,0.0,117035008.0,18173952.0,160784384.0,1463873536.0,9188953.0,606282.0
05-11 16:52:26,4.950,7.921,81.188,0.0,5.941,0.0,116879360.0,18173952.0,160784384.0,1464029184.0,8965972.0,590622.0
05-11 16:52:27,4.0,8.0,79.0,3.0,6.0,0.0,116862976.0,18182144.0,160772096.0,1464049664.0,9205851.0,606840.0
05-11 16:52:28,4.040,7.071,83.838,0.0,5.051,0.0,116854784.0,18182144.0,160780288.0,1464049664.0,9235118.0,609834.0
05-11 16:52:29,4.950,6.931,82.178,0.0,5.941,0.0,116854784.0,18182144.0,160780288.0,1464049664.0,9122993.0,599918.0
05-11 16:52:30,4.040,8.081,81.818,0.0,6.061,0.0,116850688.0,18182144.0,160784384.0,1464049664.0,9668161.0,637436.0
05-11 16:52:31,5.0,7.0,82.0,0.0,6.0,0.0,116883456.0,18182144.0,160784384.0,1464016896.0,9279892.0,611832.0
05-11 16:52:32,3.960,7.921,82.178,0.0,5.941,0.0,116850688.0,18182144.0,160784384.0,1464049664.0,8761414.0,578720.0
05-11 16:52:33,4.0,7.0,81.0,2.0,6.0,0.0,116875264.0,18190336.0,160784384.0,1464016896.0,8794524.0,578902.0
05-11 16:52:34,4.040,7.071,82.828,0.0,6.061,0.0,116842496.0,18190336.0,160784384.0,1464049664.0,9120427.0,602878.0
05-11 16:52:35,4.0,7.0,83.0,0.0,6.0,0.0,116842496.0,18190336.0,160784384.0,1464049664.0,9279912.0,610278.0
05-11 16:52:36,4.950,7.921,81.188,0.0,5.941,0.0,116842496.0,18190336.0,160784384.0,1464049664.0,9177274.0,606652.0
05-11 16:52:37,4.040,7.071,82.828,0.0,6.061,0.0,116842496.0,18190336.0,160784384.0,1464049664.0,9258666.0,608872.0
