"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","tivan"
"Cmdline:","dstat --time --cpu --mem --net --output report2_1.csv",,,,"Date:","05 Nov 2017 16:35:33 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",
05-11 16:55:23,4.0,6.0,85.0,0.0,5.0,0.0,117690368.0,23699456.0,142655488.0,1475821568.0,7504451.0,493580.0
05-11 16:55:24,4.040,6.061,85.859,0.0,4.040,0.0,117690368.0,23699456.0,142655488.0,1475821568.0,7533343.0,498168.0
05-11 16:55:25,2.970,5.941,86.139,0.0,4.950,0.0,117690368.0,23699456.0,142655488.0,1475821568.0,6796492.0,448070.0
05-11 16:55:26,4.040,6.061,84.848,1.010,4.040,0.0,117682176.0,23707648.0,142655488.0,1475821568.0,8204513.0,540940.0
05-11 16:55:27,3.0,7.0,85.0,0.0,5.0,0.0,117714944.0,23707648.0,142655488.0,1475788800.0,7717492.0,507250.0
05-11 16:55:28,4.0,6.0,86.0,0.0,4.0,0.0,117747712.0,23707648.0,142655488.0,1475756032.0,7491959.0,493950.0
05-11 16:55:29,4.040,6.061,84.848,0.0,5.051,0.0,117714944.0,23707648.0,142655488.0,1475788800.0,8284616.0,548941.0
05-11 16:55:30,3.960,5.941,85.149,0.0,4.950,0.0,117714944.0,23707648.0,142655488.0,1475788800.0,7865662.0,518592.0
05-11 16:55:31,4.0,6.0,85.0,0.0,5.0,0.0,117682176.0,23707648.0,142655488.0,1475821568.0,7140748.0,470196.0
05-11 16:55:32,3.0,6.0,84.0,3.0,4.0,0.0,117682176.0,23715840.0,142647296.0,1475821568.0,7199011.0,475228.0
05-11 16:55:33,3.0,6.0,86.0,0.0,5.0,0.0,117673984.0,23715840.0,142655488.0,1475821568.0,7394005.0,487512.0
05-11 16:55:34,4.0,6.0,84.0,0.0,6.0,0.0,117706752.0,23715840.0,142655488.0,1475788800.0,7785262.0,513264.0
05-11 16:55:35,3.0,6.0,87.0,0.0,4.0,0.0,117673984.0,23715840.0,142655488.0,1475821568.0,7336972.0,483738.0
05-11 16:55:36,4.0,6.0,86.0,0.0,4.0,0.0,117706752.0,23715840.0,142655488.0,1475788800.0,7369113.0,484034.0
05-11 16:55:37,3.0,6.0,86.0,0.0,5.0,0.0,117739520.0,23715840.0,142655488.0,1475756032.0,8097490.0,534206.0
05-11 16:55:38,3.030,5.051,71.717,17.172,3.030,0.0,117706752.0,23724032.0,142647296.0,1475788800.0,5769953.0,383394.0
05-11 16:55:39,3.960,6.931,84.158,0.0,4.950,0.0,117731328.0,23724032.0,142655488.0,1475756032.0,7626388.0,502712.0
05-11 16:55:40,4.0,6.0,85.0,0.0,5.0,0.0,117698560.0,23724032.0,142655488.0,1475788800.0,7577051.0,499196.0
05-11 16:55:41,3.030,7.071,84.848,0.0,5.051,0.0,117731328.0,23724032.0,142655488.0,1475756032.0,8386757.0,552928.0
05-11 16:55:42,3.960,6.931,84.158,0.0,4.950,0.0,117665792.0,23724032.0,142655488.0,1475821568.0,7748097.0,511858.0
05-11 16:55:43,4.0,6.0,84.0,0.0,6.0,0.0,117665792.0,23724032.0,142655488.0,1475821568.0,7638290.0,502386.0
05-11 16:55:44,3.0,6.0,72.0,15.0,4.0,0.0,117665792.0,23732224.0,142647296.0,1475821568.0,7081125.0,468050.0
05-11 16:55:45,2.0,3.0,92.0,0.0,3.0,0.0,117690368.0,23732224.0,142655488.0,1475788800.0,4255666.0,281940.0
05-11 16:55:46,4.0,5.0,87.0,0.0,4.0,0.0,117690368.0,23732224.0,142655488.0,1475788800.0,6349701.0,418544.0
05-11 16:55:47,0.0,0.990,99.010,0.0,0.0,0.0,117657600.0,23732224.0,142655488.0,1475821568.0,4950.0,1650.0
05-11 16:55:48,0.0,0.0,100.0,0.0,0.0,0.0,117657600.0,23732224.0,142655488.0,1475821568.0,0.0,0.0
05-11 16:55:49,2.020,4.040,90.909,0.0,3.030,0.0,117686272.0,23732224.0,142659584.0,1475788800.0,5464344.0,363436.0
05-11 16:55:50,4.0,6.0,82.0,4.0,4.0,0.0,117686272.0,23740416.0,142651392.0,1475788800.0,7667196.0,505346.0
05-11 16:55:51,3.960,5.941,85.149,0.0,4.950,0.0,117678080.0,23740416.0,142659584.0,1475788800.0,7503250.0,494838.0
05-11 16:55:52,3.0,6.0,87.0,0.0,4.0,0.0,117678080.0,23740416.0,142659584.0,1475788800.0,7202219.0,474266.0
05-11 16:55:53,4.950,7.921,82.178,0.0,4.950,0.0,119668736.0,23740416.0,142659584.0,1473798144.0,7122599.0,473718.0
05-11 16:55:54,5.051,6.061,84.848,0.0,4.040,0.0,120311808.0,23740416.0,142667776.0,1473146880.0,6569920.0,435359.0
05-11 16:55:55,3.960,5.941,86.139,0.0,3.960,0.0,119406592.0,23740416.0,142667776.0,1474052096.0,7140877.0,473126.0
05-11 16:55:56,3.030,6.061,76.768,9.091,5.051,0.0,119398400.0,23748608.0,142667776.0,1474052096.0,7675471.0,506065.0
05-11 16:55:57,4.0,6.0,85.0,0.0,5.0,0.0,118067200.0,23748608.0,142663680.0,1475387392.0,7931169.0,521832.0
05-11 16:55:58,4.0,7.0,85.0,0.0,4.0,0.0,118034432.0,23748608.0,142663680.0,1475420160.0,7418988.0,490916.0
05-11 16:55:59,3.0,5.0,87.0,0.0,5.0,0.0,118067200.0,23748608.0,142663680.0,1475387392.0,7104606.0,468494.0
05-11 16:56:00,3.960,6.931,84.158,0.0,4.950,0.0,118067200.0,23748608.0,142663680.0,1475387392.0,7870127.0,517408.0
05-11 16:56:01,4.040,6.061,85.859,0.0,4.040,0.0,118067200.0,23748608.0,142663680.0,1475387392.0,7598809.0,501848.0
05-11 16:56:02,3.0,6.0,77.0,9.0,5.0,0.0,118026240.0,23756800.0,142663680.0,1475420160.0,8014134.0,528434.0
05-11 16:56:03,4.0,6.0,85.0,0.0,5.0,0.0,118026240.0,23756800.0,142663680.0,1475420160.0,7813072.0,515706.0
05-11 16:56:04,3.0,6.0,87.0,0.0,4.0,0.0,118026240.0,23756800.0,142663680.0,1475420160.0,7011485.0,462332.0
05-11 16:56:05,4.0,6.0,86.0,0.0,4.0,0.0,118091776.0,23756800.0,142663680.0,1475354624.0,7963294.0,523624.0
05-11 16:56:06,3.030,6.061,86.869,0.0,4.040,0.0,118059008.0,23756800.0,142663680.0,1475387392.0,7146285.0,472564.0
05-11 16:56:07,2.970,4.950,88.119,0.0,3.960,0.0,118026240.0,23756800.0,142663680.0,1475420160.0,6161323.0,407666.0
05-11 16:56:08,3.030,6.061,84.848,2.020,4.040,0.0,118059008.0,23764992.0,142655488.0,1475387392.0,7306786.0,481794.0
05-11 16:56:09,4.0,6.0,85.0,0.0,5.0,0.0,118050816.0,23764992.0,142663680.0,1475387392.0,7870370.0,518888.0
05-11 16:56:10,3.960,6.931,84.158,0.0,4.950,0.0,118050816.0,23764992.0,142663680.0,1475387392.0,8065418.0,531764.0
05-11 16:56:11,3.0,6.0,87.0,0.0,4.0,0.0,118050816.0,23764992.0,142663680.0,1475387392.0,6852290.0,451770.0
05-11 16:56:12,4.0,5.0,87.0,0.0,4.0,0.0,118050816.0,23764992.0,142663680.0,1475387392.0,7320236.0,480778.0
05-11 16:56:13,3.0,6.0,87.0,0.0,4.0,0.0,118083584.0,23764992.0,142663680.0,1475354624.0,6963428.0,459688.0
05-11 16:56:14,3.0,6.0,68.0,18.0,5.0,0.0,118018048.0,23773184.0,142655488.0,1475420160.0,7851176.0,518888.0
05-11 16:56:15,4.0,6.0,86.0,0.0,4.0,0.0,118009856.0,23773184.0,142663680.0,1475420160.0,7853571.0,517778.0
05-11 16:56:16,3.960,5.941,85.149,0.0,4.950,0.0,118009856.0,23773184.0,142663680.0,1475420160.0,7528915.0,494542.0
05-11 16:56:17,3.030,6.061,86.869,0.0,4.040,0.0,118042624.0,23773184.0,142663680.0,1475387392.0,7275668.0,481128.0
05-11 16:56:18,3.030,6.061,86.869,0.0,4.040,0.0,118042624.0,23773184.0,142663680.0,1475387392.0,7520200.0,494986.0
05-11 16:56:19,3.960,5.941,85.149,0.0,4.950,0.0,118042624.0,23773184.0,142663680.0,1475387392.0,7300657.0,482193.0
05-11 16:56:20,3.030,6.061,81.818,5.051,4.040,0.0,118161408.0,23781376.0,142663680.0,1475260416.0,6498586.0,429792.0
05-11 16:56:21,4.0,6.0,86.0,0.0,4.0,0.0,118161408.0,23781376.0,142663680.0,1475260416.0,7550332.0,497724.0
05-11 16:56:22,3.0,6.0,87.0,0.0,4.0,0.0,118161408.0,23781376.0,142663680.0,1475260416.0,7256298.0,478484.0
05-11 16:56:23,3.960,5.941,85.149,0.0,4.950,0.0,118161408.0,23781376.0,142663680.0,1475260416.0,7447233.0,490472.0
05-11 16:56:24,3.030,6.061,85.859,0.0,5.051,0.0,118161408.0,23781376.0,142663680.0,1475260416.0,8007134.0,527546.0
05-11 16:56:25,3.960,5.941,80.198,5.941,3.960,0.0,118120448.0,23789568.0,142663680.0,1475293184.0,7450815.0,490250.0
05-11 16:56:26,4.040,6.061,85.859,0.0,4.040,0.0,118116352.0,23789568.0,142667776.0,1475293184.0,7719671.0,508972.0
05-11 16:56:27,2.970,5.941,87.129,0.0,3.960,0.0,118116352.0,23789568.0,142667776.0,1475293184.0,6492127.0,429866.0
05-11 16:56:28,3.030,6.061,85.859,0.0,5.051,0.0,118116352.0,23789568.0,142667776.0,1475293184.0,7790611.0,512080.0
05-11 16:56:29,4.0,6.0,86.0,0.0,4.0,0.0,118116352.0,23789568.0,142667776.0,1475293184.0,7395312.0,489140.0
05-11 16:56:30,3.960,6.931,84.158,0.0,4.950,0.0,118116352.0,23789568.0,142667776.0,1475293184.0,7806089.0,514670.0
05-11 16:56:31,3.030,5.051,85.859,2.020,4.040,0.0,118140928.0,23797760.0,142667776.0,1475260416.0,7087723.0,466718.0
05-11 16:56:32,4.0,7.0,84.0,0.0,5.0,0.0,118140928.0,23797760.0,142667776.0,1475260416.0,7960114.0,525454.0
05-11 16:56:33,2.970,4.950,88.119,0.0,3.960,0.0,118108160.0,23797760.0,142667776.0,1475293184.0,5704727.0,375994.0
05-11 16:56:34,3.030,6.061,86.869,0.0,4.040,0.0,118140928.0,23797760.0,142667776.0,1475260416.0,7499778.0,493802.0
05-11 16:56:35,3.0,6.0,87.0,0.0,4.0,0.0,118173696.0,23797760.0,142667776.0,1475227648.0,7330424.0,482110.0
05-11 16:56:36,4.0,5.0,87.0,0.0,4.0,0.0,118140928.0,23797760.0,142667776.0,1475260416.0,6817417.0,449476.0
05-11 16:56:37,3.0,6.0,73.0,14.0,4.0,0.0,118132736.0,23805952.0,142667776.0,1475260416.0,7077558.0,468494.0
05-11 16:56:38,2.020,4.040,90.909,0.0,3.030,0.0,118132736.0,23805952.0,142667776.0,1475260416.0,5264277.0,347060.0
05-11 16:56:39,3.922,6.863,84.314,0.0,4.902,0.0,118165504.0,23805952.0,142667776.0,1475227648.0,7708831.0,508010.0
05-11 16:56:40,4.0,6.0,85.0,0.0,5.0,0.0,118132736.0,23805952.0,142667776.0,1475260416.0,8146084.0,537514.0
05-11 16:56:41,4.040,6.061,85.859,0.0,4.040,0.0,118132736.0,23805952.0,142667776.0,1475260416.0,7933552.0,524734.0
05-11 16:56:42,2.970,6.931,82.178,2.970,4.950,0.0,118132736.0,23814144.0,142659584.0,1475260416.0,7340108.0,483960.0
05-11 16:56:43,3.061,5.102,87.755,0.0,4.082,0.0,118124544.0,23814144.0,142667776.0,1475260416.0,6611893.0,435934.0
05-11 16:56:44,3.960,6.931,84.158,0.0,4.950,0.0,118124544.0,23814144.0,142667776.0,1475260416.0,8095729.0,534881.0
05-11 16:56:45,4.0,6.0,86.0,0.0,4.0,0.0,118091776.0,23814144.0,142667776.0,1475293184.0,7743384.0,509712.0
05-11 16:56:46,4.0,6.0,85.0,0.0,5.0,0.0,118091776.0,23814144.0,142667776.0,1475293184.0,7599040.0,501794.0
05-11 16:56:47,3.0,5.0,88.0,0.0,4.0,0.0,118091776.0,23814144.0,142667776.0,1475293184.0,6582982.0,434010.0
05-11 16:56:48,2.0,3.0,92.0,2.0,1.0,0.0,118083584.0,23822336.0,142667776.0,1475293184.0,3041951.0,200540.0
05-11 16:56:49,3.030,5.051,87.879,0.0,4.040,0.0,118149120.0,23822336.0,142667776.0,1475227648.0,6800502.0,452850.0
05-11 16:56:50,3.960,6.931,83.168,0.0,5.941,0.0,118181888.0,23822336.0,142667776.0,1475194880.0,8285636.0,546120.0
05-11 16:56:51,3.0,5.0,88.0,0.0,4.0,0.0,118181888.0,23822336.0,142667776.0,1475194880.0,6806238.0,448884.0
05-11 16:56:52,3.030,6.061,86.869,0.0,4.040,0.0,118149120.0,23822336.0,142667776.0,1475227648.0,7575934.0,499500.0
05-11 16:56:53,3.960,6.931,85.149,0.0,3.960,0.0,118149120.0,23822336.0,142667776.0,1475227648.0,8012394.0,527472.0
05-11 16:56:54,3.030,5.051,83.838,4.040,4.040,0.0,118149120.0,23830528.0,142659584.0,1475227648.0,6834163.0,451400.0
05-11 16:56:55,3.960,6.931,84.158,0.0,4.950,0.0,118140928.0,23830528.0,142667776.0,1475227648.0,7860913.0,518350.0
05-11 16:56:56,4.0,5.0,87.0,0.0,4.0,0.0,118140928.0,23830528.0,142667776.0,1475227648.0,7039467.0,464128.0
05-11 16:56:57,3.960,6.931,84.158,0.0,4.950,0.0,118140928.0,23830528.0,142667776.0,1475227648.0,8007285.0,527970.0
05-11 16:56:58,3.030,6.061,85.859,0.0,5.051,0.0,118173696.0,23830528.0,142667776.0,1475194880.0,7772641.0,510600.0
05-11 16:56:59,3.030,5.051,88.889,0.0,3.030,0.0,118173696.0,23830528.0,142667776.0,1475194880.0,6354907.0,420542.0
05-11 16:57:00,3.960,6.931,80.198,3.960,4.950,0.0,118173696.0,23838720.0,142659584.0,1475194880.0,8019507.0,527546.0
05-11 16:57:01,3.0,5.0,88.0,0.0,4.0,0.0,118165504.0,23838720.0,142667776.0,1475194880.0,6628842.0,438524.0
05-11 16:57:02,3.0,5.0,89.0,0.0,3.0,0.0,118165504.0,23838720.0,142667776.0,1475194880.0,5660395.0,373108.0
05-11 16:57:03,3.0,5.0,88.0,0.0,4.0,0.0,118161408.0,23838720.0,142671872.0,1475194880.0,6214647.0,409812.0
05-11 16:57:04,2.020,4.040,91.919,0.0,2.020,0.0,118161408.0,23838720.0,142671872.0,1475194880.0,5206909.0,343286.0
05-11 16:57:05,3.960,5.941,86.139,0.0,3.960,0.0,118128640.0,23838720.0,142671872.0,1475227648.0,7417843.0,487438.0
05-11 16:57:06,4.040,6.061,80.808,4.040,5.051,0.0,118185984.0,23846912.0,142671872.0,1475162112.0,8547892.0,564028.0
05-11 16:57:07,3.0,6.0,87.0,0.0,4.0,0.0,118153216.0,23846912.0,142671872.0,1475194880.0,7082223.0,467606.0
05-11 16:57:08,2.970,4.950,88.119,0.0,3.960,0.0,118153216.0,23846912.0,142671872.0,1475194880.0,6061710.0,400192.0
05-11 16:57:09,4.040,6.061,85.859,0.0,4.040,0.0,118153216.0,23846912.0,142671872.0,1475194880.0,7358048.0,484339.0
05-11 16:57:10,3.960,5.941,86.139,0.0,3.960,0.0,118153216.0,23846912.0,142671872.0,1475194880.0,7308691.0,483738.0
05-11 16:57:11,3.0,6.0,81.0,5.0,5.0,0.0,118153216.0,23855104.0,142663680.0,1475194880.0,7160150.0,470566.0
05-11 16:57:12,3.0,6.0,87.0,0.0,4.0,0.0,118177792.0,23855104.0,142671872.0,1475162112.0,6816298.0,449032.0
05-11 16:57:13,3.960,5.941,86.139,0.0,3.960,0.0,118145024.0,23855104.0,142671872.0,1475194880.0,6743238.0,445312.0
05-11 16:57:14,3.030,5.051,87.879,0.0,4.040,0.0,118145024.0,23855104.0,142671872.0,1475194880.0,7100210.0,469308.0
05-11 16:57:15,3.0,5.0,89.0,0.0,3.0,0.0,118145024.0,23855104.0,142671872.0,1475194880.0,5248932.0,345728.0
05-11 16:57:16,4.0,6.0,85.0,0.0,5.0,0.0,118145024.0,23855104.0,142671872.0,1475194880.0,8124275.0,537240.0
05-11 16:57:17,3.960,6.931,80.198,3.960,4.950,0.0,118145024.0,23863296.0,142663680.0,1475194880.0,7944203.0,523994.0
05-11 16:57:18,3.030,5.051,88.889,0.0,3.030,0.0,118136832.0,23863296.0,142671872.0,1475194880.0,6538707.0,431050.0
05-11 16:57:19,3.0,6.0,87.0,0.0,4.0,0.0,118136832.0,23863296.0,142671872.0,1475194880.0,7147562.0,469382.0
05-11 16:57:20,4.040,6.061,84.848,0.0,5.051,0.0,118136832.0,23863296.0,142671872.0,1475194880.0,7409062.0,490324.0
05-11 16:57:21,3.960,6.931,84.158,0.0,4.950,0.0,118169600.0,23863296.0,142671872.0,1475162112.0,7899598.0,518962.0
05-11 16:57:22,3.030,5.051,87.879,0.0,4.040,0.0,118104064.0,23863296.0,142671872.0,1475227648.0,7193476.0,476170.0
05-11 16:57:23,3.960,6.931,47.525,36.634,4.950,0.0,118095872.0,23871488.0,142671872.0,1475227648.0,7611010.0,501794.0
05-11 16:57:24,4.0,7.0,84.0,0.0,5.0,0.0,118095872.0,23871488.0,142671872.0,1475227648.0,8461973.0,557886.0
05-11 16:57:25,3.030,5.051,87.879,0.0,4.040,0.0,118128640.0,23871488.0,142671872.0,1475194880.0,7407768.0,486550.0
05-11 16:57:26,3.960,5.941,85.149,0.0,4.950,0.0,118128640.0,23871488.0,142671872.0,1475194880.0,7389086.0,487216.0
05-11 16:57:27,4.040,7.071,84.848,0.0,4.040,0.0,118128640.0,23871488.0,142671872.0,1475194880.0,8476180.0,560678.0
05-11 16:57:28,4.0,7.0,84.0,0.0,5.0,0.0,118095872.0,23871488.0,142671872.0,1475227648.0,7946627.0,523920.0
05-11 16:57:29,4.0,6.0,82.0,4.0,4.0,0.0,118591488.0,23879680.0,142663680.0,1474732032.0,6034629.0,399585.0
05-11 16:57:30,3.922,4.902,86.275,0.0,4.902,0.0,118587392.0,23879680.0,142675968.0,1474723840.0,6171477.0,409406.0
05-11 16:57:31,4.040,6.061,84.848,0.0,5.051,0.0,118587392.0,23879680.0,142675968.0,1474723840.0,7806267.0,515073.0
05-11 16:57:32,3.0,7.0,85.0,0.0,5.0,0.0,118587392.0,23879680.0,142675968.0,1474723840.0,7949758.0,524220.0
05-11 16:57:33,4.0,6.0,86.0,0.0,4.0,0.0,118587392.0,23879680.0,142675968.0,1474723840.0,7647134.0,503184.0
05-11 16:57:34,4.0,6.0,85.0,0.0,5.0,0.0,118620160.0,23879680.0,142675968.0,1474691072.0,7690834.0,509277.0
05-11 16:57:35,3.030,7.071,79.798,5.051,5.051,0.0,118611968.0,23887872.0,142675968.0,1474691072.0,8118374.0,533392.0
05-11 16:57:36,4.0,6.0,85.0,0.0,5.0,0.0,118611968.0,23887872.0,142675968.0,1474691072.0,8266326.0,546503.0
05-11 16:57:37,4.0,7.0,84.0,0.0,5.0,0.0,118579200.0,23887872.0,142675968.0,1474723840.0,7660362.0,505494.0
05-11 16:57:38,4.0,6.0,86.0,0.0,4.0,0.0,118579200.0,23887872.0,142675968.0,1474723840.0,7597323.0,500960.0
05-11 16:57:39,4.0,7.0,83.0,0.0,6.0,0.0,118575104.0,23887872.0,142680064.0,1474723840.0,8433818.0,555444.0
05-11 16:57:40,4.0,8.0,83.0,0.0,5.0,0.0,118607872.0,23887872.0,142680064.0,1474691072.0,8460426.0,558078.0
05-11 16:57:41,4.0,7.0,82.0,2.0,5.0,0.0,118321152.0,23896064.0,142671872.0,1474977792.0,8378192.0,551994.0
05-11 16:57:42,4.0,6.0,85.0,0.0,5.0,0.0,118267904.0,23896064.0,142675968.0,1475026944.0,7619832.0,501835.0
05-11 16:57:43,3.0,7.0,85.0,0.0,5.0,0.0,118267904.0,23896064.0,142675968.0,1475026944.0,7575920.0,500960.0
05-11 16:57:44,4.0,6.0,85.0,0.0,5.0,0.0,118300672.0,23896064.0,142675968.0,1474994176.0,8106709.0,534946.0
05-11 16:57:45,4.0,6.0,86.0,0.0,4.0,0.0,118267904.0,23896064.0,142675968.0,1475026944.0,7464011.0,491878.0
05-11 16:57:46,3.960,6.931,84.158,0.0,4.950,0.0,118267904.0,23896064.0,142675968.0,1475026944.0,7649411.0,504606.0
05-11 16:57:47,5.051,7.071,80.808,2.020,5.051,0.0,118861824.0,23904256.0,142675968.0,1474424832.0,8419644.0,556526.0
05-11 16:57:48,4.0,6.0,85.0,0.0,5.0,0.0,118824960.0,23904256.0,142680064.0,1474457600.0,7495736.0,495810.0
05-11 16:57:49,1.0,1.0,98.0,0.0,0.0,0.0,118824960.0,23904256.0,142680064.0,1474457600.0,901913.0,60960.0
05-11 16:57:50,0.0,1.0,98.0,0.0,1.0,0.0,118824960.0,23904256.0,142680064.0,1474457600.0,521309.0,37365.0
05-11 16:57:51,3.0,6.0,87.0,0.0,4.0,0.0,118824960.0,23904256.0,142680064.0,1474457600.0,7324521.0,483738.0
05-11 16:57:52,4.0,6.0,86.0,0.0,4.0,0.0,118824960.0,23904256.0,142680064.0,1474457600.0,7492122.0,493136.0
05-11 16:57:53,2.970,5.941,78.218,7.921,4.950,0.0,118816768.0,23912448.0,142680064.0,1474457600.0,7278745.0,478558.0
05-11 16:57:54,4.040,6.061,85.859,0.0,4.040,0.0,118849536.0,23912448.0,142680064.0,1474424832.0,7959020.0,526880.0
05-11 16:57:55,3.0,6.0,87.0,0.0,4.0,0.0,118849536.0,23912448.0,142680064.0,1474424832.0,7243179.0,477387.0
05-11 16:57:56,3.0,5.0,88.0,0.0,4.0,0.0,118849536.0,23912448.0,142680064.0,1474424832.0,6868967.0,451030.0
05-11 16:57:57,4.0,6.0,86.0,0.0,4.0,0.0,118849536.0,23912448.0,142680064.0,1474424832.0,7407567.0,490546.0
05-11 16:57:58,3.960,5.941,85.149,0.0,4.950,0.0,118849536.0,23912448.0,142680064.0,1474424832.0,7418767.0,487808.0
05-11 16:57:59,4.040,6.061,65.657,19.192,5.051,0.0,120049664.0,23920640.0,142671872.0,1473224704.0,7225298.0,479958.0
05-11 16:58:00,2.020,4.040,91.919,0.0,2.020,0.0,119521280.0,23920640.0,142684160.0,1473740800.0,4636767.0,308724.0
05-11 16:58:01,3.960,5.941,86.139,0.0,3.960,0.0,119513088.0,23920640.0,142680064.0,1473753088.0,7272233.0,479561.0
05-11 16:58:02,3.0,6.0,86.0,0.0,5.0,0.0,119480320.0,23920640.0,142680064.0,1473785856.0,7413393.0,487068.0
05-11 16:58:03,4.0,7.0,84.0,0.0,5.0,0.0,119480320.0,23920640.0,142680064.0,1473785856.0,7577050.0,499775.0
05-11 16:58:04,4.0,6.0,85.0,0.0,5.0,0.0,118292480.0,23920640.0,142675968.0,1474977792.0,7959102.0,526946.0
05-11 16:58:05,3.0,6.0,72.0,15.0,4.0,0.0,118284288.0,23928832.0,142675968.0,1474977792.0,7340392.0,483960.0
05-11 16:58:06,3.0,5.0,89.0,0.0,3.0,0.0,118284288.0,23928832.0,142675968.0,1474977792.0,5628413.0,371669.0
05-11 16:58:07,3.0,6.0,86.0,0.0,5.0,0.0,118284288.0,23928832.0,142675968.0,1474977792.0,7589807.0,500832.0
05-11 16:58:08,4.0,6.0,86.0,0.0,4.0,0.0,118284288.0,23928832.0,142675968.0,1474977792.0,7434861.0,490176.0
05-11 16:58:09,2.0,4.0,91.0,0.0,3.0,0.0,118317056.0,23928832.0,142675968.0,1474945024.0,4853458.0,321678.0
05-11 16:58:10,3.960,5.941,86.139,0.0,3.960,0.0,118284288.0,23928832.0,142675968.0,1474977792.0,7032948.0,461538.0
05-11 16:58:11,3.030,6.061,83.838,3.030,4.040,0.0,118284288.0,23937024.0,142667776.0,1474977792.0,7910322.0,522494.0
05-11 16:58:12,3.0,6.0,86.0,0.0,5.0,0.0,118276096.0,23937024.0,142675968.0,1474977792.0,7245106.0,478928.0
05-11 16:58:13,3.960,5.941,85.149,0.0,4.950,0.0,118308864.0,23937024.0,142675968.0,1474945024.0,7079596.0,466792.0
05-11 16:58:14,3.030,5.051,87.879,0.0,4.040,0.0,118276096.0,23937024.0,142675968.0,1474977792.0,6956947.0,458652.0
05-11 16:58:15,3.030,6.061,86.869,0.0,4.040,0.0,118308864.0,23937024.0,142675968.0,1474945024.0,7485229.0,493506.0
05-11 16:58:16,4.0,6.0,86.0,0.0,4.0,0.0,118308864.0,23937024.0,142675968.0,1474945024.0,7224962.0,476338.0
05-11 16:58:17,3.922,6.863,78.431,4.902,5.882,0.0,118304768.0,23945216.0,142671872.0,1474945024.0,7830971.0,516298.0
05-11 16:58:18,3.030,5.051,87.879,0.0,4.040,0.0,118329344.0,23945216.0,142680064.0,1474912256.0,6848965.0,449402.0
05-11 16:58:19,3.030,6.061,85.859,0.0,5.051,0.0,118296576.0,23945216.0,142680064.0,1474945024.0,7535317.0,498982.0
05-11 16:58:20,3.960,5.941,86.139,0.0,3.960,0.0,118296576.0,23945216.0,142680064.0,1474945024.0,6055593.0,401282.0
05-11 16:58:21,3.0,5.0,88.0,0.0,4.0,0.0,118296576.0,23945216.0,142680064.0,1474945024.0,7027991.0,463240.0
05-11 16:58:22,3.0,6.0,87.0,0.0,4.0,0.0,118296576.0,23945216.0,142680064.0,1474945024.0,7258828.0,478558.0
05-11 16:58:23,4.0,6.0,83.0,3.0,4.0,0.0,118263808.0,23953408.0,142671872.0,1474977792.0,7331220.0,483368.0
05-11 16:58:24,3.030,5.051,86.869,0.0,5.051,0.0,118288384.0,23953408.0,142680064.0,1474945024.0,7104283.0,469095.0
05-11 16:58:25,4.0,6.0,86.0,0.0,4.0,0.0,118255616.0,23953408.0,142680064.0,1474977792.0,7451924.0,491360.0
05-11 16:58:26,3.0,6.0,87.0,0.0,4.0,0.0,118321152.0,23953408.0,142680064.0,1474912256.0,7346048.0,482480.0
05-11 16:58:27,3.0,6.0,86.0,0.0,5.0,0.0,118255616.0,23953408.0,142680064.0,1474977792.0,7457403.0,493802.0
05-11 16:58:28,3.0,5.0,89.0,0.0,3.0,0.0,118255616.0,23953408.0,142680064.0,1474977792.0,5804051.0,380878.0
05-11 16:58:29,3.0,5.0,85.0,3.0,4.0,0.0,118247424.0,23961600.0,142680064.0,1474977792.0,6908351.0,457172.0
05-11 16:58:30,3.960,5.941,85.149,0.0,4.950,0.0,118247424.0,23961600.0,142680064.0,1474977792.0,7532610.0,496614.0
05-11 16:58:31,3.0,7.0,86.0,0.0,4.0,0.0,118247424.0,23961600.0,142680064.0,1474977792.0,7616699.0,502164.0
05-11 16:58:32,3.030,5.051,87.879,0.0,4.040,0.0,118280192.0,23961600.0,142680064.0,1474945024.0,6876918.0,452584.0
05-11 16:58:33,3.960,5.941,85.149,0.0,4.950,0.0,118312960.0,23961600.0,142680064.0,1474912256.0,7295496.0,480334.0
05-11 16:58:34,3.0,6.0,87.0,0.0,4.0,0.0,118280192.0,23961600.0,142680064.0,1474945024.0,7128750.0,471454.0
05-11 16:58:35,4.0,6.0,83.0,2.0,5.0,0.0,118272000.0,23969792.0,142680064.0,1474945024.0,7726484.0,509470.0
05-11 16:58:36,3.030,6.061,86.869,0.0,4.040,0.0,118272000.0,23969792.0,142680064.0,1474945024.0,7915261.0,521108.0
05-11 16:58:37,3.960,5.941,85.149,0.0,4.950,0.0,118239232.0,23969792.0,142680064.0,1474977792.0,7729722.0,509174.0
05-11 16:58:38,3.030,7.071,85.859,0.0,4.040,0.0,118239232.0,23969792.0,142680064.0,1474977792.0,7322867.0,484034.0
05-11 16:58:39,3.960,4.950,86.139,0.0,4.950,0.0,118239232.0,23969792.0,142680064.0,1474977792.0,7326691.0,481740.0
